"organism","metabolite","p_value","fdr_adjusted_p_value"
"Enterobacter cloacae","413.2349763",0.873780983416525,0.988427319044336
"Enterobacter cloacae","475.2139302",0.669035470639713,0.988427319044336
"Enterobacter cloacae","367.2352378",0.386152788232997,0.988427319044336
"Enterobacter cloacae","369.1885755",0.589356842403089,0.988427319044336
"Enterobacter cloacae","168.1210535",0.681932982936932,0.988427319044336
"Enterobacter cloacae","276.123699",0.872983107634277,0.988427319044336
"Enterobacter cloacae","427.3030005",0.711564790343143,0.988427319044336
"Enterobacter cloacae","309.112859",0.748853675739183,0.988427319044336
"Enterobacter cloacae","473.2660721",0.365907700357545,0.988427319044336
"Enterobacter cloacae","492.2408322",0.396264209542957,0.988427319044336
"Enterobacter cloacae","538.2454235",0.461011183368455,0.988427319044336
"Enterobacter cloacae","433.2300836",0.614561474467049,0.988427319044336
"Enterobacter cloacae","625.3924372",0.496294901219248,0.988427319044336
"Enterobacter cloacae","449.2873716",0.462099079374202,0.988427319044336
"Enterobacter cloacae","537.3396734",0.464770519202401,0.988427319044336
"Enterobacter cloacae","581.3661137",0.729155038867544,0.988427319044336
"Enterobacter cloacae","619.4389413",0.877534919069876,0.988427319044336
"Enterobacter cloacae","531.2302218",0.481220348983,0.988427319044336
"Enterobacter cloacae","394.3297027",0.798743319004644,0.988427319044336
"Enterobacter cloacae","663.4648681",0.847144197691482,0.988427319044336
"Enterobacter cloacae","391.165282",0.689377431995353,0.988427319044336
"Enterobacter cloacae","599.292398",0.584146271999165,0.988427319044336
"Enterobacter cloacae","335.1265946",0.819216942355267,0.988427319044336
"Enterobacter cloacae","405.2599642",0.331759681765293,0.988427319044336
"Enterobacter cloacae","367.1917258",0.323983303574945,0.988427319044336
"Enterobacter cloacae","219.174865",0.766907585737934,0.988427319044336
"Enterobacter cloacae","354.1963499",0.806142647289648,0.988427319044336
"Enterobacter cloacae","313.1698774",0.62734785761526,0.988427319044336
"Enterobacter cloacae","308.1927693",0.605717620154743,0.988427319044336
"Enterobacter cloacae","206.1235566",0.702628940706777,0.988427319044336
"Enterobacter cloacae","291.2301325",0.599892511491591,0.988427319044336
"Enterobacter cloacae","371.1641927",0.534037839707958,0.988427319044336
"Enterobacter cloacae","421.2333341",0.532653388529505,0.988427319044336
"Enterobacter cloacae","457.2480237",0.73605618210436,0.988427319044336
"Enterobacter cloacae","575.4133476",0.759958584762535,0.988427319044336
"Enterobacter cloacae","287.1522105",0.516469637568981,0.988427319044336
"Enterobacter cloacae","353.3056593",0.325050859081857,0.988427319044336
"Enterobacter cloacae","489.2288777",0.618661782473945,0.988427319044336
"Enterobacter cloacae","313.2737788",0.8714081562304,0.988427319044336
"Enterobacter cloacae","313.2726359",0.559418446697087,0.988427319044336
"Enterobacter cloacae","385.1803985",0.642992219743195,0.988427319044336
"Enterobacter cloacae","449.2641355",0.753958524635897,0.988427319044336
"Enterobacter cloacae","517.3715869",0.606626361935331,0.988427319044336
"Enterobacter cloacae","339.2898567",0.41755706624885,0.988427319044336
"Enterobacter cloacae","473.3455673",0.4011706557083,0.988427319044336
"Enterobacter cloacae","311.2571188",0.869640640006063,0.988427319044336
"Enterobacter cloacae","184.1105607",0.598813679055023,0.988427319044336
"Enterobacter cloacae","507.2698639",0.599362852275909,0.988427319044336
"Enterobacter cloacae","171.1022617",0.82188577023146,0.988427319044336
"Enterobacter cloacae","453.2623955",0.867602111500677,0.988427319044336
"Enterobacter cloacae","459.2491106",0.467310230948705,0.988427319044336
"Enterobacter cloacae","330.3011775",0.380372709150103,0.988427319044336
"Enterobacter cloacae","205.1397469",0.496091606195029,0.988427319044336
"Enterobacter cloacae","489.2287266",0.409930217357243,0.988427319044336
"Enterobacter cloacae","513.2970122",0.719760670494952,0.988427319044336
"Enterobacter cloacae","317.1348815",0.583695672077178,0.988427319044336
"Enterobacter cloacae","532.2718721",0.543448837428248,0.988427319044336
"Enterobacter cloacae","309.2052351",0.48527129776589,0.988427319044336
"Enterobacter cloacae","287.152054",0.751575437115021,0.988427319044336
"Enterobacter cloacae","533.2849599",0.884380113777984,0.988427319044336
"Enterobacter cloacae","561.398008",0.861354157693559,0.988427319044336
"Enterobacter cloacae","639.4060506",0.559123054633222,0.988427319044336
"Enterobacter cloacae","595.3801131",0.714934449271246,0.988427319044336
"Enterobacter cloacae","547.3013226",0.771457033408732,0.988427319044336
"Enterobacter cloacae","533.2860888",0.551269769890611,0.988427319044336
"Enterobacter cloacae","551.3563192",0.463531881621574,0.988427319044336
"Enterobacter cloacae","297.2410851",0.394450507620574,0.988427319044336
"Enterobacter cloacae","507.3284552",0.418572863420899,0.988427319044336
"Enterobacter cloacae","569.2521224",0.512991465251547,0.988427319044336
"Enterobacter cloacae","383.2056702",0.370135247733131,0.988427319044336
"Enterobacter cloacae","443.300283",0.834688802828193,0.988427319044336
"Enterobacter cloacae","304.1284788",0.823590600201967,0.988427319044336
"Enterobacter cloacae","262.1207393",0.788117973333008,0.988427319044336
"Enterobacter cloacae","313.2716013",0.483430859391843,0.988427319044336
"Enterobacter cloacae","507.269493",0.760293439234285,0.988427319044336
"Enterobacter cloacae","409.2717098",0.419800770134733,0.988427319044336
"Enterobacter cloacae","497.2887359",0.664675384340112,0.988427319044336
"Enterobacter cloacae","519.2700787",0.650672422744746,0.988427319044336
"Enterobacter cloacae","268.1195442",0.549420133712072,0.988427319044336
"Enterobacter cloacae","361.1697371",0.71405208509292,0.988427319044336
"Enterobacter cloacae","824.6385849",0.900067559552922,0.989674632311771
"Enterobacter cloacae","475.1809764",0.898058814065692,0.989674632311771
"Enterobacter cloacae","769.5024216",0.893066895171221,0.989674632311771
"Enterobacter cloacae","499.2554918",0.902300027099006,0.989674632311771
"Enterobacter cloacae","407.1902104",0.900630135207046,0.989674632311771
"Enterobacter cloacae","313.2738508",0.899077064090747,0.989674632311771
"Enterobacter cloacae","605.4239669",0.902691510331244,0.989674632311771
"Enterobacter cloacae","341.3045359",0.905897733104903,0.991067605448099
"Enterobacter cloacae","459.2508398",0.907856478976445,0.991092787283454
"Enterobacter cloacae","434.2675054",0.909997639226846,0.991316577200309
"Enterobacter cloacae","399.2523327",0.911965615420722,0.991351157315094
"Enterobacter cloacae","825.3060329",0.919136344694367,0.993049228664853
"Enterobacter cloacae","455.290499",0.919346356224883,0.993049228664853
"Enterobacter cloacae","633.2650674",0.917261877056668,0.993049228664853
"Enterobacter cloacae","268.1050722",0.921992566684971,0.993810935037274
"Enterobacter cloacae","379.1595709",0.924500819502008,0.993915636295629
"Enterobacter cloacae","693.4759457",0.925972184595732,0.993915636295629
"Enterobacter cloacae","252.1939046",0.93252993398485,0.996775211273994
"Enterobacter cloacae","768.121044",0.931135990316665,0.996775211273994
"Enterobacter cloacae","137.0476093",0.987213091539857,0.999719817374198
"Enterobacter cloacae","275.0078481",0.938973197017432,0.999719817374198
"Enterobacter cloacae","652.4022158",0.996917801024996,0.999719817374198
"Enterobacter cloacae","855.4969338",0.993976597837669,0.999719817374198
"Enterobacter cloacae","659.336841",0.974040306332321,0.999719817374198
"Enterobacter cloacae","221.0127483",0.976027031946454,0.999719817374198
"Enterobacter cloacae","543.1555623",0.999719817374198,0.999719817374198
"Enterobacter cloacae","536.2307671",0.953916591720306,0.999719817374198
"Enterobacter cloacae","350.1698301",0.946093214017363,0.999719817374198
"Enterobacter cloacae","613.4234847",0.942703428756473,0.999719817374198
"Enterobacter cloacae","475.177581",0.97444657764757,0.999719817374198
"Enterobacter cloacae","549.2510695",0.983165004664534,0.999719817374198
"Enterobacter cloacae","393.175573",0.985609825085848,0.999719817374198
"Enterobacter cloacae","459.1223492",0.960956474018272,0.999719817374198
"Enterobacter cloacae","461.1994334",0.995793325197917,0.999719817374198
"Enterobacter cloacae","359.1048111",0.978820602581839,0.999719817374198
"Enterobacter cloacae","239.0908713",0.994662436321782,0.999719817374198
"Enterobacter cloacae","329.1647592",0.94972699873736,0.999719817374198
"Enterobacter cloacae","267.2687554",0.998700664955711,0.999719817374198
"Enterobacter cloacae","341.3048689",0.988129547756528,0.999719817374198
"Enterobacter cloacae","334.1619269",0.968197108696728,0.999719817374198
"Enterobacter cloacae","328.141415",0.956923430966559,0.999719817374198
"Enterobacter cloacae","1069.725688",0.952104744889223,0.999719817374198
"Enterobacter cloacae","455.2143658",0.998946660309628,0.999719817374198
"Enterobacter cloacae","659.2865304",0.974762199313621,0.999719817374198
"Enterobacter cloacae","547.263291",0.994337786775214,0.999719817374198
"Enterobacter cloacae","649.4496656",0.959100732791683,0.999719817374198
"Enterobacter cloacae","751.51866",0.944137187539337,0.999719817374198
"Enterobacter cloacae","451.2460277",0.974728974635428,0.999719817374198
"Enterobacter cloacae","267.1358295",0.965958929747494,0.999719817374198
"Enterobacter cloacae","222.1368717",0.957954419368926,0.999719817374198
"Enterobacter cloacae","313.2729052",0.958500343870424,0.999719817374198
"Enterobacter cloacae","707.4923113",0.949704857103441,0.999719817374198
"Escherichia coli","449.2049286",1.03072600952103e-05,0.00527731716874769
"Escherichia coli","455.2143658",0.000149147215172341,0.0218270485324723
"Escherichia coli","324.1574788",0.000110738436504332,0.0218270485324723
"Escherichia coli","631.3418043",0.00017052381665994,0.0218270485324723
"Escherichia coli","988.5106837",0.000730365222012197,0.0415496659633605
"Escherichia coli","242.1859893",0.000488045924084912,0.0415496659633605
"Escherichia coli","302.3066591",0.000559842999047544,0.0415496659633605
"Escherichia coli","467.2421198",0.000620337615078737,0.0415496659633605
"Escherichia coli","533.2860888",0.000694192446649589,0.0415496659633605
"Escherichia coli","318.3026049",0.00115109106244982,0.0589358623974306
"Escherichia coli","543.1555623",0.00140802422409991,0.0655371275217414
"Escherichia coli","378.2000109",0.00226016468693513,0.0890157169008297
"Escherichia coli","274.275186",0.00209914885541651,0.0890157169008297
"Escherichia coli","576.3496399",0.00260571414827326,0.0905282795668654
"Escherichia coli","350.1698301",0.00265219569043551,0.0905282795668654
"Escherichia coli","698.4062943",0.0035703394225518,0.114250861521658
"Escherichia coli","659.336841",0.0061626759983564,0.150251910055166
"Escherichia coli","442.2642393",0.00589211452494576,0.150251910055166
"Escherichia coli","369.3114374",0.00585693892820882,0.150251910055166
"Escherichia coli","531.2618335",0.0057078050716507,0.150251910055166
"Escherichia coli","477.2616153",0.00558276115098932,0.150251910055166
"Escherichia coli","533.2849599",0.0075460917999518,0.175618136435242
"Escherichia coli","297.2785703",0.00897763963606613,0.191522978902744
"Escherichia coli","479.2767023",0.00896015695290842,0.191522978902744
"Escherichia coli","652.4022158",0.0114587887233557,0.194744539195391
"Escherichia coli","786.1647168",0.0116486853091204,0.194744539195391
"Escherichia coli","785.3835708",0.0117545456750044,0.194744539195391
"Escherichia coli","549.2586929",0.0118144109641609,0.194744539195391
"Escherichia coli","549.2510695",0.0130425898600109,0.194744539195391
"Escherichia coli","440.2243451",0.00966164592034136,0.194744539195391
"Escherichia coli","397.2930753",0.0123107405527523,0.194744539195391
"Escherichia coli","380.1448685",0.013152537560456,0.194744539195391
"Escherichia coli","286.1514258",0.013692975412176,0.194744539195391
"Escherichia coli","375.2243008",0.0104880929478413,0.194744539195391
"Escherichia coli","349.1724202",0.0131854270194539,0.194744539195391
"Escherichia coli","268.1203283",0.0133979316691604,0.194744539195391
"Escherichia coli","280.0927551",0.0145593863363956,0.201470427141475
"Escherichia coli","434.2675054",0.0154822594723912,0.208603074996429
"Escherichia coli","649.3164592",0.0204016957154063,0.24768642725749
"Escherichia coli","255.0657803",0.0208871560033661,0.24768642725749
"Escherichia coli","379.1595709",0.0237043651086269,0.24768642725749
"Escherichia coli","395.2771843",0.022020333636585,0.24768642725749
"Escherichia coli","277.1187776",0.0188976899178438,0.24768642725749
"Escherichia coli","519.2689729",0.022918619457975,0.24768642725749
"Escherichia coli","359.1048111",0.0215182364966678,0.24768642725749
"Escherichia coli","395.2773739",0.0210993664270923,0.24768642725749
"Escherichia coli","499.2554918",0.0213769140243982,0.24768642725749
"Escherichia coli","535.2352401",0.0233602265493227,0.24768642725749
"Escherichia coli","451.2460277",0.0225608674595785,0.24768642725749
"Escherichia coli","497.2885885",0.0251393868791747,0.257427321642749
"Escherichia coli","657.3962882",0.0289077914928926,0.261629943633681
"Escherichia coli","401.1159491",0.0312845319702107,0.261629943633681
"Escherichia coli","537.1931773",0.0291001424894235,0.261629943633681
"Escherichia coli","235.1195425",0.0281233936254309,0.261629943633681
"Escherichia coli","705.3784239",0.0316817509868911,0.261629943633681
"Escherichia coli","403.1626463",0.0301770256561152,0.261629943633681
"Escherichia coli","395.2770817",0.0314499006174459,0.261629943633681
"Escherichia coli","705.3794502",0.0313251080663751,0.261629943633681
"Escherichia coli","274.2745132",0.031250269654912,0.261629943633681
"Escherichia coli","535.3037548",0.0312959152916197,0.261629943633681
"Escherichia coli","498.2587646",0.0284221061197126,0.261629943633681
"Escherichia coli","309.2052351",0.02872254756792,0.261629943633681
"Escherichia coli","313.2726359",0.0325102134180212,0.264209988413125
"Escherichia coli","595.2926051",0.0332896242337339,0.266316993869872
"Escherichia coli","1027.711611",0.0349248593891287,0.270932242533847
"Escherichia coli","377.1472394",0.0346751203327872,0.270932242533847
"Escherichia coli","488.2756869",0.0366605474735733,0.280152243380142
"Escherichia coli","550.2458185",0.0381335664937125,0.282962116591026
"Escherichia coli","313.2738423",0.0379695034031361,0.282962116591026
"Escherichia coli","395.2769884",0.0410694536333631,0.293084179131829
"Escherichia coli","261.1439302",0.0412149626904135,0.293084179131829
"Escherichia coli","277.1155015",0.0410644497144625,0.293084179131829
"Escherichia coli","501.2574956",0.042853972687385,0.293994008209816
"Escherichia coli","743.4840957",0.042262636993922,0.293994008209816
"Escherichia coli","206.1235566",0.0430655285463597,0.293994008209816
"Escherichia coli","439.066021",0.0452075969278635,0.296927890434025
"Escherichia coli","191.0775788",0.0452351083083086,0.296927890434025
"Escherichia coli","442.2780087",0.0450972765919556,0.296927890434025
"Escherichia coli","1027.379944",0.047452796441563,0.299948540470126
"Escherichia coli","536.2375644",0.0474085201911483,0.299948540470126
"Escherichia coli","409.2717098",0.0471285938446688,0.299948540470126
"Escherichia coli","507.2698639",0.0490818472620471,0.306462265831319
"Escherichia coli","251.2373784",0.0498456788240187,0.307481777805995
"Escherichia coli","267.2689589",0.0529072581896587,0.318688425801238
"Escherichia coli","592.3978574",0.0527254880490401,0.318688425801238
"Escherichia coli","348.0716719",0.0541726124869203,0.31880893785406
"Escherichia coli","649.4496656",0.0537706776045557,0.31880893785406
"Escherichia coli","361.1754051",0.0624578155135762,0.326310219826031
"Escherichia coli","485.2660925",0.061902232269341,0.326310219826031
"Escherichia coli","312.2899522",0.0610184703265446,0.326310219826031
"Escherichia coli","411.2724253",0.0604480667794033,0.326310219826031
"Escherichia coli","323.1219217",0.0573056415945014,0.326310219826031
"Escherichia coli","552.4025361",0.0569444038495797,0.326310219826031
"Escherichia coli","524.2730264",0.0617294497557023,0.326310219826031
"Escherichia coli","222.1368717",0.0594497136845057,0.326310219826031
"Escherichia coli","538.2454235",0.0589622674628588,0.326310219826031
"Escherichia coli","335.1265946",0.0618182564914468,0.326310219826031
"Escherichia coli","459.2491106",0.0588558011619337,0.326310219826031
"Escherichia coli","781.5321459",0.0646539489544082,0.332886850743778
"Escherichia coli","668.3575205",0.065667132666253,0.332886850743778
"Escherichia coli","341.3048689",0.0653474952032235,0.332886850743778
"Escherichia coli","620.4314276",0.0682863332630841,0.342770614026461
"Escherichia coli","309.112859",0.0720180121251595,0.357992448622152
"Escherichia coli","829.519536",0.0728156236379269,0.358476916371333
"Escherichia coli","313.2738508",0.0736796844092712,0.359276175405208
"Escherichia coli","564.261998",0.076759088490522,0.363894938029142
"Escherichia coli","751.51866",0.0756007654020787,0.363894938029142
"Escherichia coli","508.3767435",0.0760973691898595,0.363894938029142
"Escherichia coli","433.1838372",0.0775124623042133,0.364095235777589
"Escherichia coli","407.1902104",0.0799921183951693,0.372326951075697
"Escherichia coli","393.175573",0.0821518621032402,0.378934715287018
"Escherichia coli","507.2413878",0.0836040575460512,0.382189977353377
"Escherichia coli","578.277876",0.0851473235421569,0.3858002624211
"Escherichia coli","518.2556593",0.0880453626521784,0.39543180419224
"Escherichia coli","655.3160334",0.0899224826351561,0.400350531384347
"Escherichia coli","275.0078481",0.0911393295755343,0.401809725663432
"Escherichia coli","1020.369159",0.0933893698319305,0.401809725663432
"Escherichia coli","411.2721205",0.0926793334224518,0.401809725663432
"Escherichia coli","532.2718721",0.0930031918192263,0.401809725663432
"Escherichia coli","283.0747909",0.101578437550685,0.432622965153368
"Escherichia coli","409.2643126",0.102240974186636,0.432622965153368
"Escherichia coli","243.1355653",0.103807970065102,0.435653120273214
"Escherichia coli","457.2480237",0.105635791442613,0.439719717224537
"Escherichia coli","480.3086287",0.108476316488787,0.447902210018218
"Escherichia coli","137.0476093",0.112144529574494,0.455698405890008
"Escherichia coli","1083.728053",0.111501243551459,0.455698405890008
"Escherichia coli","357.1482144",0.113119440956909,0.456040580865647
"Escherichia coli","475.2139302",0.117075293969153,0.468301175876613
"Escherichia coli","707.4923113",0.118150994811755,0.468940382508671
"Escherichia coli","453.1740086",0.122526107154535,0.475252779266076
"Escherichia coli","437.1940678",0.121807724061254,0.475252779266076
"Escherichia coli","427.3030005",0.121761062800974,0.475252779266076
"Escherichia coli","488.2755655",0.124566142298182,0.476542854741703
"Escherichia coli","330.1672611",0.126267351192868,0.476542854741703
"Escherichia coli","287.152054",0.126581695790765,0.476542854741703
"Escherichia coli","507.3284552",0.125019536094257,0.476542854741703
"Escherichia coli","613.1598156",0.131433718197099,0.47888117573951
"Escherichia coli","861.4836343",0.129131458996746,0.47888117573951
"Escherichia coli","489.1930581",0.131245263330867,0.47888117573951
"Escherichia coli","486.2738632",0.131879386287638,0.47888117573951
"Escherichia coli","492.2408322",0.128472467682071,0.47888117573951
"Escherichia coli","262.1203733",0.13436738556678,0.482632505200992
"Escherichia coli","129.0023331",0.134797750476058,0.482632505200992
"Escherichia coli","281.1731221",0.135746810533027,0.482655326339653
"Escherichia coli","485.2659742",0.140670520967056,0.496712460242293
"Escherichia coli","505.2544612",0.14215220147699,0.498506350385061
"Escherichia coli","328.3214892",0.14643439282352,0.500160240914251
"Escherichia coli","536.2307489",0.145890114466479,0.500160240914251
"Escherichia coli","266.2097467",0.146483558438646,0.500160240914251
"Escherichia coli","324.1437785",0.146758392839495,0.500160240914251
"Escherichia coli","575.4133476",0.147508196050883,0.500160240914251
"Escherichia coli","322.1207859",0.149732058083767,0.504360616703216
"Escherichia coli","499.2794889",0.15214155211284,0.50912728550179
"Escherichia coli","675.2680116",0.153421526295252,0.51007676274785
"Escherichia coli","454.2932949",0.161862984919834,0.528416255225155
"Escherichia coli","578.2775174",0.167186235762018,0.528416255225155
"Escherichia coli","550.2457874",0.163678029007879,0.528416255225155
"Escherichia coli","739.6022226",0.168226268753321,0.528416255225155
"Escherichia coli","279.0994649",0.163255039828411,0.528416255225155
"Escherichia coli","621.5541015",0.167740161388512,0.528416255225155
"Escherichia coli","619.4389413",0.166946657343925,0.528416255225155
"Escherichia coli","532.2722035",0.167088924587175,0.528416255225155
"Escherichia coli","561.398008",0.167320768605201,0.528416255225155
"Escherichia coli","494.3246407",0.172146710464878,0.528760293846312
"Escherichia coli","494.3244336",0.17133172919693,0.528760293846312
"Escherichia coli","176.0931377",0.172466736469402,0.528760293846312
"Escherichia coli","513.2970122",0.170508952343957,0.528760293846312
"Escherichia coli","531.3868943",0.175337186464484,0.534360949225093
"Escherichia coli","503.2095276",0.17663245322397,0.53512317189747
"Escherichia coli","445.2335719",0.182848103499329,0.535979753490251
"Escherichia coli","272.2586982",0.179820649478529,0.535979753490251
"Escherichia coli","769.5009576",0.179388729050113,0.535979753490251
"Escherichia coli","203.1421388",0.180422899625945,0.535979753490251
"Escherichia coli","517.3715869",0.182906598758172,0.535979753490251
"Escherichia coli","605.4239669",0.183196204806238,0.535979753490251
"Escherichia coli","267.2687554",0.185227787307557,0.538844472167439
"Escherichia coli","287.1522105",0.187484875496725,0.542329131380356
"Escherichia coli","473.2660721",0.191039647840853,0.5475763678232
"Escherichia coli","383.2056702",0.191437831719439,0.5475763678232
"Escherichia coli","855.4969338",0.195321732794315,0.551176609833442
"Escherichia coli","261.1312529",0.195087520745215,0.551176609833442
"Escherichia coli","461.1994334",0.195926060526731,0.551176609833442
"Escherichia coli","172.0973658",0.197243529707651,0.551850749783155
"Escherichia coli","240.0848316",0.198845997817181,0.552138871627623
"Escherichia coli","524.2702531",0.20166009569212,0.552138871627623
"Escherichia coli","933.5932355",0.200698970398174,0.552138871627623
"Escherichia coli","353.3056593",0.200626623701955,0.552138871627623
"Escherichia coli","341.3045359",0.211102931408357,0.553952428695788
"Escherichia coli","702.506796",0.205471169708639,0.553952428695788
"Escherichia coli","549.2432468",0.208920544155043,0.553952428695788
"Escherichia coli","128.1080146",0.210054697872328,0.553952428695788
"Escherichia coli","477.1961515",0.205873015382457,0.553952428695788
"Escherichia coli","380.1133877",0.208699196195307,0.553952428695788
"Escherichia coli","959.6087207",0.212059914110106,0.553952428695788
"Escherichia coli","663.4648681",0.205324302595255,0.553952428695788
"Escherichia coli","693.4759457",0.208650132823137,0.553952428695788
"Escherichia coli","361.1697371",0.213905149016908,0.555936224856127
"Escherichia coli","650.4730736",0.215833615772084,0.556249578187226
"Escherichia coli","275.1298103",0.220046500811935,0.556249578187226
"Escherichia coli","553.3341659",0.219812272477762,0.556249578187226
"Escherichia coli","496.3394281",0.216418299409796,0.556249578187226
"Escherichia coli","433.2300836",0.220544266351576,0.556249578187226
"Escherichia coli","513.2970831",0.22036188086031,0.556249578187226
"Escherichia coli","452.2779431",0.225071265048078,0.561996990742923
"Escherichia coli","380.1935468",0.224928600775456,0.561996990742923
"Escherichia coli","421.2333341",0.227213627116768,0.561996990742923
"Escherichia coli","297.2410851",0.22637410262495,0.561996990742923
"Escherichia coli","1041.718825",0.229973010666108,0.566087410870419
"Escherichia coli","718.5335454",0.231772208840994,0.567786463763584
"Escherichia coli","907.5779672",0.233761207051781,0.569932085764341
"Escherichia coli","254.100118",0.240126512911508,0.582676656922712
"Escherichia coli","564.2617725",0.242666827863391,0.586063282387059
"Escherichia coli","300.2902305",0.244919073973886,0.588725661383238
"Escherichia coli","533.2468423",0.250342148855289,0.59739379758253
"Escherichia coli","473.3455673",0.250858723594227,0.59739379758253
"Escherichia coli","251.0234661",0.258035105793867,0.606027404433303
"Escherichia coli","200.0405613",0.255992929589575,0.606027404433303
"Escherichia coli","311.2571188",0.256859722564455,0.606027404433303
"Escherichia coli","276.123699",0.262571088418842,0.613864827718936
"Escherichia coli","252.1939046",0.26767677860239,0.620138057214587
"Escherichia coli","188.176786",0.267069051064896,0.620138057214587
"Escherichia coli","144.0819553",0.273863033465355,0.630500396251769
"Escherichia coli","339.2898221",0.27461247727372,0.630500396251769
"Escherichia coli","326.3055393",0.282724993952355,0.646228557605382
"Escherichia coli","480.3106071",0.29167444550832,0.646959565600635
"Escherichia coli","475.177581",0.293767244683853,0.646959565600635
"Escherichia coli","521.2196443",0.287759455289616,0.646959565600635
"Escherichia coli","648.459214",0.296325949450469,0.646959565600635
"Escherichia coli","1069.725688",0.285845592365179,0.646959565600635
"Escherichia coli","659.2865304",0.297834786386269,0.646959565600635
"Escherichia coli","203.1392899",0.295044450715421,0.646959565600635
"Escherichia coli","507.2752859",0.292560608877777,0.646959565600635
"Escherichia coli","518.2564643",0.298207924769043,0.646959565600635
"Escherichia coli","176.1186786",0.287511451461467,0.646959565600635
"Escherichia coli","291.2301325",0.292671544515236,0.646959565600635
"Escherichia coli","473.2649447",0.294814003861918,0.646959565600635
"Escherichia coli","440.277918",0.303571324295733,0.650486297634889
"Escherichia coli","286.2747547",0.303644970966286,0.650486297634889
"Escherichia coli","317.1348815",0.30309060514419,0.650486297634889
"Escherichia coli","310.097699",0.305045517359171,0.650763770366231
"Escherichia coli","536.2307671",0.311726430781605,0.657909579183467
"Escherichia coli","608.4287929",0.315297357798816,0.657909579183467
"Escherichia coli","696.4602516",0.314344807666028,0.657909579183467
"Escherichia coli","623.3490777",0.317389972770149,0.657909579183467
"Escherichia coli","633.2650674",0.316241548728964,0.657909579183467
"Escherichia coli","569.2521224",0.314505380711504,0.657909579183467
"Escherichia coli","313.2716013",0.314246438528954,0.657909579183467
"Escherichia coli","295.0907022",0.335168272353216,0.670336544706433
"Escherichia coli","324.1432064",0.334009266184152,0.670336544706433
"Escherichia coli","485.1134202",0.333588397230556,0.670336544706433
"Escherichia coli","499.2815376",0.326527936757817,0.670336544706433
"Escherichia coli","517.2249108",0.334063951905118,0.670336544706433
"Escherichia coli","341.2670735",0.332206647976371,0.670336544706433
"Escherichia coli","453.2623955",0.328145873214272,0.670336544706433
"Escherichia coli","371.1649285",0.333795980274118,0.670336544706433
"Escherichia coli","268.1195442",0.328499222195616,0.670336544706433
"Escherichia coli","303.0395505",0.363313044822313,0.675633694647282
"Escherichia coli","152.0582037",0.36132506218931,0.675633694647282
"Escherichia coli","749.5462995",0.359120928483963,0.675633694647282
"Escherichia coli","775.4350238",0.364164062860007,0.675633694647282
"Escherichia coli","489.1932956",0.346094986352989,0.675633694647282
"Escherichia coli","250.0395892",0.3642087885208,0.675633694647282
"Escherichia coli","338.3426139",0.360955278445979,0.675633694647282
"Escherichia coli","768.121044",0.358973568794301,0.675633694647282
"Escherichia coli","503.2096413",0.357376435345116,0.675633694647282
"Escherichia coli","943.5255478",0.355945060272471,0.675633694647282
"Escherichia coli","608.3920653",0.352422698819544,0.675633694647282
"Escherichia coli","515.2337581",0.351107442750958,0.675633694647282
"Escherichia coli","230.0993044",0.354560595011899,0.675633694647282
"Escherichia coli","174.1208759",0.349827269350257,0.675633694647282
"Escherichia coli","339.2904342",0.358201898816916,0.675633694647282
"Escherichia coli","355.2826455",0.360354027714781,0.675633694647282
"Escherichia coli","313.2729052",0.363335760828468,0.675633694647282
"Escherichia coli","410.2578356",0.35121312385425,0.675633694647282
"Escherichia coli","339.2898567",0.344787636410204,0.675633694647282
"Escherichia coli","391.1893505",0.346176283372063,0.675633694647282
"Escherichia coli","162.0769342",0.366673013326023,0.67774939647265
"Escherichia coli","216.0534708",0.369809305258259,0.678922829018349
"Escherichia coli","409.1631715",0.370131612131775,0.678922829018349
"Escherichia coli","391.165282",0.374040336446349,0.678922829018349
"Escherichia coli","385.1803985",0.375263985570689,0.678922829018349
"Escherichia coli","517.2249523",0.373258381626639,0.678922829018349
"Escherichia coli","522.352938",0.372702128250077,0.678922829018349
"Escherichia coli","676.491198",0.376963498931404,0.679596167087602
"Escherichia coli","341.2013668",0.380664552137289,0.683860528751902
"Escherichia coli","875.4977864",0.385211079715964,0.686334102728578
"Escherichia coli","251.160832",0.387826861716176,0.686334102728578
"Escherichia coli","959.6097908",0.388743925373609,0.686334102728578
"Escherichia coli","384.2441667",0.388316244199692,0.686334102728578
"Escherichia coli","184.1105607",0.383613337210949,0.686334102728578
"Escherichia coli","519.269507",0.39037104248903,0.686838397781385
"Escherichia coli","688.1566289",0.396906006188447,0.694838392267244
"Escherichia coli","374.3035739",0.39763212682481,0.694838392267244
"Escherichia coli","704.5217082",0.399506179466705,0.69573865267671
"Escherichia coli","440.278015",0.40323066274191,0.697480065283305
"Escherichia coli","429.3194505",0.402946106224726,0.697480065283305
"Escherichia coli","692.4169483",0.409942494218382,0.700806438793156
"Escherichia coli","280.1445162",0.407647213453179,0.700806438793156
"Escherichia coli","489.2288777",0.409663255406339,0.700806438793156
"Escherichia coli","449.2641355",0.410628772730365,0.700806438793156
"Escherichia coli","242.1001928",0.414625979823422,0.702942058508583
"Escherichia coli","519.2700787",0.414151516702275,0.702942058508583
"Escherichia coli","387.3220554",0.422830455738623,0.707698733929848
